Date,Open,High,Low,Close,Adj Close,Volume,FEDFUNDS,CPALTT01USM661S,DTWEXBGS,WALCL,GDPC1,DGS3MO,EMVOVERALLEMV,RBUSBIS,PAYEMS,IRLTLT01USM156N,DGS2,VIXCLS,EMVMACROINTEREST,EMVMACROBUS,DGS10,DFII10,H-L,O-C,3day MA,10day MA,Std_dev,Increase_Decrease,Buy_Sell_on_Open,Buy_Sell,Returns,day,month,year,breakeven_rate
2010-11-18,109.08000183105467,109.91999816894533,109.08000183105467,109.63999938964844,85.39759826660156,26100.0,0.19,92.6473628473907,,2314757.0,16960.864,0.15,17.11785,81.24,130754.0,2.76,0.52,18.75,5.17516,0.51183,2.9,0.83,0.8399963378906534,0.5599975585937642,108.57333374023438,110.53399963378907,0.9483038279724999,0,1,1,0.014809315629051856,18,11,2010,-2.07
2010-11-19,109.5,109.94000244140624,109.04000091552734,109.9000015258789,85.6001205444336,20250.0,0.19,92.6473628473907,,2314757.0,16960.864,0.14,17.11785,81.24,130754.0,2.76,0.52,18.04,5.17516,0.51183,2.88,0.77,0.900001525878892,0.40000152587890625,108.54666646321614,110.3259994506836,0.9653605087563841,1,0,0,0.002371416797499748,19,11,2010,-2.11
2010-11-22,109.41999816894533,109.8000030517578,108.58000183105467,109.8000030517578,85.5222396850586,25350.0,0.19,92.6473628473907,,2314757.0,16960.864,0.15,17.11785,81.24,130754.0,2.76,0.49,18.37,5.17516,0.51183,2.8,0.7,1.220001220703125,0.3800048828124716,109.19333394368489,110.09999923706054,0.9797558949922555,1,0,0,-0.0009099042104886435,22,11,2010,-2.0999999999999996
2010-11-23,108.55999755859376,108.63999938964844,107.91999816894533,108.26000213623048,84.32276916503906,142400.0,0.19,92.6473628473907,,2314757.0,16960.864,0.15,17.11785,81.24,130754.0,2.76,0.45,20.63,5.17516,0.51183,2.77,0.69,0.7200012207031108,-0.29999542236328125,109.78000132242839,109.87799987792968,0.9009550671153272,0,1,1,-0.01402550885906062,23,11,2010,-2.08
2010-11-24,108.94000244140624,109.77999877929688,108.94000244140624,109.66000366210938,85.4132080078125,30100.0,0.19,92.6473628473907,,2346001.0,16960.864,0.16,17.11785,81.24,130754.0,2.76,0.53,19.56,5.17516,0.51183,2.93,0.8,0.8399963378906392,0.7200012207031392,109.32000223795573,109.59000015258789,0.6747739792688927,0,0,0,0.012931844617157795,24,11,2010,-2.13
2010-11-25,108.94000244140624,109.77999877929688,108.94000244140624,109.66000366210938,85.4132080078125,30100.0,0.19,92.6473628473907,,2346001.0,16960.864,0.16,17.11785,81.24,130754.0,2.76,0.53,19.56,5.17516,0.51183,2.93,0.8,0.8399963378906392,0.7200012207031392,109.24000295003255,109.40000076293946,0.6747739792688927,0,0,0,0.0,25,11,2010,-2.13
2010-11-26,108.95999908447266,109.4000015258789,108.81999969482422,109.04000091552734,84.9302978515625,32650.0,0.19,92.6473628473907,,2346001.0,16960.864,0.16,17.11785,81.24,130754.0,2.76,0.51,22.22,5.17516,0.51183,2.87,0.75,0.5800018310546875,0.0800018310546875,109.24000295003255,109.40000076293946,0.6747739792688927,1,0,0,-0.005653863996689434,26,11,2010,-2.12
2010-11-29,108.36000061035156,109.16000366210938,107.66000366210938,108.94000244140624,84.85242462158203,46000.0,0.19,92.6473628473907,,2346001.0,16960.864,0.18,17.11785,81.24,130754.0,2.76,0.52,21.53,5.17516,0.51183,2.84,0.73,1.5,0.5800018310546733,109.24000295003255,109.40000076293946,0.6747739792688927,1,0,0,-0.0009170806427136746,29,11,2010,-2.11
2010-11-30,107.95999908447266,108.86000061035156,107.81999969482422,108.18000030517578,84.26044464111328,91950.0,0.19,92.6473628473907,,2346001.0,16960.864,0.17,17.11785,81.24,130754.0,2.76,0.45,23.54,5.17516,0.51183,2.81,0.74,1.0400009155273438,0.220001220703125,109.24000295003255,109.40000076293946,0.6747739792688927,0,1,1,-0.0069763366917421354,30,11,2010,-2.0700000000000003
2010-12-01,109.91999816894533,110.73999786376952,109.87999725341795,110.62000274658205,86.16094207763672,33350.0,0.18,93.0194880535995,,2346920.0,16960.864,0.16,14.10408,81.73,130836.0,3.29,0.53,21.36,3.45742,0.43904,2.97,0.83,0.8600006103515625,0.7000045776367188,108.72000122070312,109.40000076293946,0.6747739792688927,1,1,1,0.022555023428757703,1,12,2010,-2.14
2010-12-02,110.73999786376952,112.0999984741211,110.73999786376952,112.05999755859376,87.28250122070312,60650.0,0.18,93.0194880535995,,2346920.0,16960.864,0.16,14.10408,81.73,130836.0,3.29,0.55,19.39,3.45742,0.43904,3.01,0.84,1.3600006103515767,1.3199996948242472,109.24666849772136,109.40000076293946,1.55856241000898,1,1,1,0.01301749029341992,2,12,2010,-2.17
2010-12-03,111.66000366210938,112.45999908447266,111.63999938964844,112.33999633789062,87.50060272216797,184100.0,0.18,93.0194880535995,,2346920.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.49,18.01,3.45742,0.43904,3.03,0.86,0.8199996948242188,0.67999267578125,110.28666687011719,109.40000076293946,1.8455114768248668,0,1,0,0.0024986505925137514,3,12,2010,-2.17
2010-12-06,112.16000366210938,112.41999816894533,112.0,112.1999969482422,87.39154815673828,64150.0,0.18,93.0194880535995,,2346920.0,16960.864,0.15,14.10408,81.73,130836.0,3.29,0.42,18.02,3.45742,0.43904,2.95,0.79,0.4199981689453267,0.03999328613282671,111.67333221435547,109.40000076293946,1.762382964450772,1,1,1,-0.0012462114492806098,6,12,2010,-2.16
2010-12-07,113.33999633789062,113.37999725341795,112.1999969482422,112.23999786376952,87.42272186279297,109000.0,0.18,93.0194880535995,,2346920.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.54,17.99,3.45742,0.43904,3.15,0.92,1.1800003051757528,-1.099998474121108,112.19999694824219,109.40000076293946,0.7181339611209053,0,0,1,0.00035651440833617265,7,12,2010,-2.23
2010-12-08,112.4000015258789,112.73999786376952,111.95999908447266,112.6999969482422,87.78102111816406,69050.0,0.18,93.0194880535995,,2382294.0,16960.864,0.15,14.10408,81.73,130836.0,3.29,0.63,17.74,3.45742,0.43904,3.26,1.07,0.7799987792968608,0.29999542236329546,112.25999704996745,109.40000076293946,0.24108065750598953,0,1,1,0.004098352576868303,8,12,2010,-2.1899999999999995
2010-12-09,113.33999633789062,113.33999633789062,112.66000366210938,113.12000274658205,88.10814666748047,54850.0,0.18,93.0194880535995,,2382294.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.64,17.25,3.45742,0.43904,3.23,1.09,0.67999267578125,-0.21999359130857954,112.37999725341797,109.40000076293946,0.38910367033344256,1,1,1,0.0037267596247827495,9,12,2010,-2.1399999999999997
2010-12-10,113.4800033569336,113.87999725341795,113.22000122070312,113.8000030517578,88.6378173828125,73950.0,0.18,93.0194880535995,,2382294.0,16960.864,0.13,14.10408,81.73,130836.0,3.29,0.64,17.61,3.45742,0.43904,3.32,1.16,0.6599960327148295,0.31999969482420454,112.68666585286458,111.14399948120118,0.6680745813532512,1,1,1,0.0060113179691052565,10,12,2010,-2.16
2010-12-13,114.31999969482422,114.44000244140624,113.81999969482422,113.86000061035156,88.68452453613281,77050.0,0.18,93.0194880535995,,2382294.0,16960.864,0.15,14.10408,81.73,130836.0,3.29,0.61,17.55,3.45742,0.43904,3.29,1.11,0.620002746582017,-0.45999908447265625,113.20666758219402,111.61999969482422,0.6996304950457565,0,0,1,0.0005272193056662378,13,12,2010,-2.1799999999999997
2010-12-14,114.12000274658205,114.36000061035156,113.66000366210938,113.91999816894533,88.73124694824219,59650.0,0.18,93.0194880535995,,2382294.0,16960.864,0.15,14.10408,81.73,130836.0,3.29,0.66,17.61,3.45742,0.43904,3.49,1.27,0.6999969482421875,-0.20000457763671875,113.5933354695638,112.11199951171875,0.5427714963265994,0,0,0,0.0005269414919386595,14,12,2010,-2.22
2010-12-15,113.73999786376952,114.1999969482422,113.23999786376952,113.41999816894533,88.3418197631836,43600.0,0.18,93.0194880535995,,2385754.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.68,17.94,3.45742,0.43904,3.53,1.22,0.9599990844726847,-0.31999969482419033,113.86000061035156,112.68599929809571,0.34275292006790176,1,0,1,-0.0043890450143661,15,12,2010,-2.3099999999999996
2010-12-16,113.55999755859376,114.16000366210938,113.12000274658205,114.08000183105467,88.85588073730469,60600.0,0.18,93.0194880535995,,2385754.0,16960.864,0.13,14.10408,81.73,130836.0,3.29,0.66,17.39,3.45742,0.43904,3.47,1.15,1.0400009155273295,0.5200042724609091,113.73333231608073,112.96599884033203,0.24470492036767397,0,1,1,0.005819111909402652,16,12,2010,-2.3200000000000003
2010-12-17,114.0,114.33999633789062,113.81999969482422,114.23999786376952,88.98053741455078,59150.0,0.18,93.0194880535995,,2385754.0,16960.864,0.11,14.10408,81.73,130836.0,3.29,0.61,16.11,3.45742,0.43904,3.33,1.05,0.5199966430664062,0.23999786376951704,113.80666605631511,113.16799926757812,0.30835080231589246,1,1,1,0.0014024897453261964,17,12,2010,-2.2800000000000002
2010-12-20,114.58000183105467,114.73999786376952,113.95999908447266,114.4800033569336,89.1674575805664,72600.0,0.18,93.0194880535995,,2385754.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.62,16.41,3.45742,0.43904,3.36,1.07,0.7799987792968608,-0.09999847412107954,113.91333262125652,113.35799942016601,0.39789601073464337,1,1,1,0.0021008884598394673,20,12,2010,-2.29
2010-12-21,114.86000061035156,115.3000030517578,114.77999877929688,115.18000030517578,89.7126693725586,76200.0,0.18,93.0194880535995,,2385754.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.63,16.49,3.45742,0.43904,3.35,1.06,0.5200042724609233,0.31999969482421875,114.26666768391927,113.58600006103515,0.6385930785729013,1,1,1,0.0061145783343461435,21,12,2010,-2.29
2010-12-22,115.33999633789062,115.5999984741211,115.23999786376952,115.5999984741211,90.03980255126953,108250.0,0.18,93.0194880535995,,2427921.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.65,15.45,3.45742,0.43904,3.36,1.03,0.3600006103515767,0.26000213623046875,114.63333384195964,113.88000030517578,0.6487518218837229,0,1,0,0.00364645049342327,22,12,2010,-2.33
2010-12-23,115.44000244140624,115.5199966430664,115.16000366210938,115.41999816894533,89.89960479736328,57400.0,0.18,93.0194880535995,,2427921.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.67,16.47,3.45742,0.43904,3.41,1.08,0.35999298095703125,-0.02000427246090908,115.08666737874348,114.17000045776368,0.594877390310765,0,0,0,-0.0015570960860874505,23,12,2010,-2.33
2010-12-24,115.44000244140624,115.5199966430664,115.16000366210938,115.41999816894533,89.89960479736328,57400.0,0.18,93.0194880535995,,2427921.0,16960.864,0.14,14.10408,81.73,130836.0,3.29,0.67,16.47,3.45742,0.43904,3.41,1.08,0.35999298095703125,-0.02000427246090908,115.39999898274739,114.4,0.594877390310765,0,0,0,0.0,24,12,2010,-2.33
2010-12-27,114.45999908447266,115.0199966430664,114.4000015258789,114.9800033569336,89.96687316894531,71800.0,0.18,93.0194880535995,,2427921.0,16960.864,0.17,14.10408,81.73,130836.0,3.29,0.71,17.67,3.45742,0.43904,3.36,1.06,0.6199951171875,0.5200042724609375,115.39999898274739,114.4,0.594877390310765,0,1,1,-0.0038121193813197563,27,12,2010,-2.3
